tournament_id,match_date,match_number,winner_id,winner_name,loser_id,loser_name,winner_rank,loser_rank
2023-560,2023-08-28,159,202103,Francisco Cerundolo,208260,Zachary Svajda,20.0,234.0
2023-560,2023-08-28,160,111513,Laslo Djere,206909,Brandon Nakashima,38.0,68.0
2023-560,2023-08-28,161,200384,Hugo Gaston,200647,Sho Shimabukuro,99.0,158.0
2023-560,2023-08-28,162,126523,Bernabe Zapata Miralles,210319,Ethan Quinn,76.0,475.0
2023-560,2023-08-28,163,104925,Novak Djokovic,124186,Alexandre Muller,2.0,84.0
2023-560,2023-08-28,164,207989,Carlos Alcaraz,144750,Lloyd Harris,1.0,177.0
2023-560,2023-08-28,165,105554,Daniel Evans,122298,Botic Van De Zandschulp,28.0,65.0
2023-560,2023-08-28,166,208286,Matteo Arnaldi,209950,Arthur Fils,61.0,48.0
2023-560,2023-08-28,167,111815,Cameron Norrie,200318,Yu Hsiou Hsu,16.0,237.0
2023-560,2023-08-28,168,100644,Alexander Zverev,127157,Daniel Altmaier,12.0,53.0
2023-560,2023-08-28,169,105777,Grigor Dimitrov,104918,Andy Murray,19.0,37.0
2023-560,2023-08-28,170,104527,Stan Wawrinka,144869,Tomas Martin Etcheverry,49.0,34.0
2023-560,2023-08-28,171,206173,Jannik Sinner,132283,Lorenzo Sonego,6.0,39.0
2023-560,2023-08-28,172,106421,Daniil Medvedev,106331,Christopher Oconnell,3.0,69.0
2023-560,2023-08-28,173,202104,Sebastian Baez,200335,Felipe Meligeni Alves,32.0,168.0
2023-560,2023-08-28,174,111797,Nicolas Jarry,210506,Alex Michelsen,25.0,127.0
2023-560,2023-08-28,175,200282,Alex De Minaur,200059,Yibing Wu,13.0,86.0
2023-560,2023-08-28,176,111581,Michael Mmoh,104545,John Isner,89.0,157.0
2023-560,2023-08-28,177,207733,Jack Draper,128034,Hubert Hurkacz,123.0,17.0
2023-560,2023-08-28,178,126239,Arthur Rinderknech,126610,Matteo Berrettini,73.0,36.0
2023-560,2023-08-28,179,126094,Andrey Rublev,104792,Gael Monfils,8.0,162.0
2023-560,2023-08-28,180,111190,Zhizhen Zhang,134770,Casper Ruud,67.0,5.0
2023-560,2023-08-28,181,208014,Rinky Hijikata,105916,Marton Fucsovics,110.0,57.0
2023-560,2023-08-28,182,105173,Adrian Mannarino,206681,Fabian Marozsan,35.0,92.0
2023-560,2023-08-28,183,126207,Frances Tiafoe,124116,Sebastian Ofner,10.0,58.0
2023-560,2023-08-28,184,126205,Tommy Paul,126128,Roman Safiullin,14.0,60.0
2023-560,2023-08-28,185,200221,Alejandro Davidovich Fokina,207678,Juan Manuel Cerundolo,21.0,93.0
2023-560,2023-08-28,186,210097,Ben Shelton,106233,Dominic Thiem,47.0,81.0
2023-560,2023-08-28,187,106234,Aslan Karatsev,106148,Roberto Carballes Baena,77.0,63.0
2023-560,2023-08-28,188,208502,Dominic Stricker,126774,Stefanos Tsitsipas,128.0,7.0
2023-560,2023-08-28,189,126127,Benjamin Bonzi,111153,Christopher Eubanks,108.0,30.0
2023-560,2023-08-28,190,210150,Jakub Mensik,208169,Titouan Droguet,206.0,171.0
2023-560,2023-08-28,191,126203,Taylor Fritz,122669,Juan Pablo Varillas,9.0,74.0
2023-560,2023-08-28,192,127339,Borna Gojo,111456,Mackenzie Mcdonald,105.0,40.0
2023-560,2023-08-28,193,106210,Jiri Vesely,202103,Francisco Cerundolo,437.0,20.0
2023-560,2023-08-28,194,111513,Laslo Djere,200384,Hugo Gaston,38.0,99.0
2023-560,2023-08-28,195,104925,Novak Djokovic,126523,Bernabe Zapata Miralles,2.0,76.0
2023-560,2023-08-28,196,207989,Carlos Alcaraz,105554,Daniel Evans,1.0,28.0
2023-560,2023-08-28,197,208286,Matteo Arnaldi,111815,Cameron Norrie,61.0,16.0
2023-560,2023-08-28,198,100644,Alexander Zverev,105777,Grigor Dimitrov,12.0,19.0
2023-560,2023-08-28,199,206173,Jannik Sinner,104527,Stan Wawrinka,6.0,49.0
2023-560,2023-08-28,200,106421,Daniil Medvedev,202104,Sebastian Baez,3.0,32.0
2023-560,2023-08-28,201,200282,Alex De Minaur,111797,Nicolas Jarry,13.0,25.0
2023-560,2023-08-28,202,207733,Jack Draper,111581,Michael Mmoh,123.0,89.0
2023-560,2023-08-28,203,126094,Andrey Rublev,126239,Arthur Rinderknech,8.0,73.0
2023-560,2023-08-28,204,208014,Rinky Hijikata,111190,Zhizhen Zhang,110.0,67.0
2023-560,2023-08-28,205,126207,Frances Tiafoe,105173,Adrian Mannarino,10.0,35.0
2023-560,2023-08-28,206,126205,Tommy Paul,200221,Alejandro Davidovich Fokina,14.0,21.0
2023-560,2023-08-28,207,210097,Ben Shelton,106234,Aslan Karatsev,47.0,77.0
2023-560,2023-08-28,208,208502,Dominic Stricker,126127,Benjamin Bonzi,128.0,108.0
2023-560,2023-08-28,209,126203,Taylor Fritz,210150,Jakub Mensik,9.0,206.0
2023-560,2023-08-28,210,127339,Borna Gojo,106210,Jiri Vesely,105.0,437.0
2023-560,2023-08-28,211,104925,Novak Djokovic,111513,Laslo Djere,2.0,38.0
2023-560,2023-08-28,212,207989,Carlos Alcaraz,208286,Matteo Arnaldi,1.0,61.0
2023-560,2023-08-28,213,100644,Alexander Zverev,206173,Jannik Sinner,12.0,6.0
2023-560,2023-08-28,214,106421,Daniil Medvedev,200282,Alex De Minaur,3.0,13.0
2023-560,2023-08-28,215,126094,Andrey Rublev,207733,Jack Draper,8.0,123.0
2023-560,2023-08-28,216,126207,Frances Tiafoe,208014,Rinky Hijikata,10.0,110.0
2023-560,2023-08-28,217,210097,Ben Shelton,126205,Tommy Paul,47.0,14.0
2023-560,2023-08-28,218,126203,Taylor Fritz,208502,Dominic Stricker,9.0,128.0
2023-560,2023-08-28,219,104925,Novak Djokovic,127339,Borna Gojo,2.0,105.0
2023-560,2023-08-28,220,207989,Carlos Alcaraz,100644,Alexander Zverev,1.0,12.0
2023-560,2023-08-28,221,106421,Daniil Medvedev,126094,Andrey Rublev,3.0,8.0
2023-560,2023-08-28,222,210097,Ben Shelton,126207,Frances Tiafoe,47.0,10.0
2023-560,2023-08-28,223,104925,Novak Djokovic,126203,Taylor Fritz,2.0,9.0
2023-560,2023-08-28,224,106421,Daniil Medvedev,207989,Carlos Alcaraz,3.0,1.0
2023-560,2023-08-28,225,104925,Novak Djokovic,210097,Ben Shelton,2.0,47.0
2023-560,2023-08-28,226,104925,Novak Djokovic,106421,Daniil Medvedev,2.0,3.0
2024-580,2024-01-15,100,104925,Novak Djokovic,209976,Dino Prizmic,1.0,187.0
2024-580,2024-01-15,101,200615,Alexei Popyrin,117360,Marc Polmans,43.0,154.0
2024-580,2024-01-15,102,104792,Gael Monfils,105870,Yannick Hanfmann,76.0,52.0
2024-580,2024-01-15,103,144869,Tomas Martin Etcheverry,104918,Andy Murray,32.0,44.0
2024-580,2024-01-15,104,105173,Adrian Mannarino,104527,Stan Wawrinka,19.0,56.0
2024-580,2024-01-15,105,144719,Jaume Munar,207686,Alexander Shevchenko,82.0,48.0
2024-580,2024-01-15,106,106331,Christopher Oconnell,106426,Cristian Garin,68.0,86.0
2024-580,2024-01-15,107,210097,Ben Shelton,105138,Roberto Bautista Agut,16.0,72.0
2024-580,2024-01-15,108,126203,Taylor Fritz,207680,Facundo Diaz Acosta,12.0,90.0
2024-580,2024-01-15,109,200384,Hugo Gaston,106148,Roberto Carballes Baena,97.0,63.0
2024-580,2024-01-15,110,206681,Fabian Marozsan,105227,Marin Cilic,67.0,-1.0
2024-580,2024-01-15,111,202103,Francisco Cerundolo,208013,Dane Sweeny,21.0,257.0
2024-580,2024-01-15,112,207518,Lorenzo Musetti,126127,Benjamin Bonzi,28.0,106.0
2024-580,2024-01-15,113,209414,Luca Van Assche,105902,James Duckworth,79.0,95.0
2024-580,2024-01-15,114,111442,Jordan Thompson,126846,Aleksandar Vukic,47.0,64.0
2024-580,2024-01-15,115,126774,Stefanos Tsitsipas,200267,Zizou Bergs,7.0,129.0
2024-580,2024-01-15,116,206173,Jannik Sinner,122298,Botic Van De Zandschulp,4.0,59.0
2024-580,2024-01-15,117,207411,Jesper De Jong,106398,Pedro Cachin,161.0,74.0
2024-580,2024-01-15,118,123755,Daniel Elahi Galan,106186,Jason Kubler,87.0,113.0
2024-580,2024-01-15,119,202104,Sebastian Baez,200670,J J Wolf,29.0,57.0
2024-580,2024-01-15,120,126207,Frances Tiafoe,106432,Borna Coric,17.0,40.0
2024-580,2024-01-15,121,207830,Tomas Machac,208278,Shintaro Mochizuki,75.0,136.0
2024-580,2024-01-15,122,206499,Aleksandar Kovacevic,126214,Alejandro Tabilo,101.0,49.0
2024-580,2024-01-15,123,111575,Karen Khachanov,127157,Daniel Altmaier,15.0,50.0
2024-580,2024-01-15,124,200282,Alex De Minaur,105683,Milos Raonic,10.0,319.0
2024-580,2024-01-15,125,208286,Matteo Arnaldi,200443,Adam Walton,41.0,174.0
2024-580,2024-01-15,126,200303,Pavel Kotov,126239,Arthur Rinderknech,65.0,94.0
2024-580,2024-01-15,127,207925,Flavio Cobolli,111797,Nicolas Jarry,100.0,18.0
2024-580,2024-01-15,128,200624,Sebastian Korda,200240,Vit Kopriva,26.0,132.0
2024-580,2024-01-15,129,111460,Quentin Halys,144750,Lloyd Harris,110.0,167.0
2024-580,2024-01-15,130,111153,Christopher Eubanks,106121,Taro Daniel,35.0,58.0
2024-580,2024-01-15,131,126094,Andrey Rublev,205734,Thiago Seyboth Wild,5.0,77.0
2024-580,2024-01-15,132,208029,Holger Rune,106415,Yoshihito Nishioka,8.0,61.0
2024-580,2024-01-15,133,209070,Arthur Cazaux,111513,Laslo Djere,122.0,33.0
2024-580,2024-01-15,134,209950,Arthur Fils,106210,Jiri Vesely,34.0,293.0
2024-580,2024-01-15,135,134868,Tallon Griekspoor,126128,Roman Safiullin,31.0,36.0
2024-580,2024-01-15,136,200005,Ugo Humbert,105676,David Goffin,20.0,112.0
2024-580,2024-01-15,137,111190,Zhizhen Zhang,105948,Federico Coria,54.0,84.0
2024-580,2024-01-15,138,210150,Jakub Mensik,133430,Denis Shapovalov,142.0,114.0
2024-580,2024-01-15,139,128034,Hubert Hurkacz,117357,Omar Jasika,9.0,343.0
2024-580,2024-01-15,140,105777,Grigor Dimitrov,105916,Marton Fucsovics,13.0,70.0
2024-580,2024-01-15,141,106423,Thanasi Kokkinakis,124116,Sebastian Ofner,80.0,37.0
2024-580,2024-01-15,142,132686,Nuno Borges,109739,Maximilian Marterer,69.0,96.0
2024-580,2024-01-15,143,200221,Alejandro Davidovich Fokina,106005,Constant Lestienne,24.0,99.0
2024-580,2024-01-15,144,200000,Felix Auger Aliassime,106233,Dominic Thiem,30.0,92.0
2024-580,2024-01-15,145,126409,Hugo Grenier,124186,Alexandre Muller,178.0,73.0
2024-580,2024-01-15,146,200325,Emil Ruusuvuori,200516,Patrick Kypson,53.0,183.0
2024-580,2024-01-15,147,106421,Daniil Medvedev,209279,Terence Atmane,3.0,144.0
2024-580,2024-01-15,148,100644,Alexander Zverev,136440,Dominik Koepfer,6.0,62.0
2024-580,2024-01-15,149,127760,Lukas Klein,126952,Soon Woo Kwon,163.0,697.0
2024-580,2024-01-15,150,210506,Alex Michelsen,210317,James Mccabe,91.0,269.0
2024-580,2024-01-15,151,208103,Jiri Lehecka,126523,Bernabe Zapata Miralles,23.0,78.0
2024-580,2024-01-15,152,111815,Cameron Norrie,122669,Juan Pablo Varillas,22.0,81.0
2024-580,2024-01-15,153,206748,Giulio Zeppieri,105583,Dusan Lajovic,133.0,51.0
2024-580,2024-01-15,154,126845,Max Purcell,200218,Mate Valkusz,45.0,214.0
2024-580,2024-01-15,155,134770,Casper Ruud,105077,Albert Ramos,11.0,85.0
2024-580,2024-01-15,156,126205,Tommy Paul,106296,Gregoire Barrere,14.0,83.0
2024-580,2024-01-15,157,207733,Jack Draper,106218,Marcos Giron,55.0,66.0
2024-580,2024-01-15,158,200175,Miomir Kecmanovic,133297,Yosuke Watanuki,60.0,102.0
2024-580,2024-01-15,159,105526,Jan Lennard Struff,208014,Rinky Hijikata,25.0,71.0
2024-580,2024-01-15,160,111576,Sumit Nagal,122330,Alexander Bublik,137.0,27.0
2024-580,2024-01-15,161,209992,Juncheng Shang,111456,Mackenzie Mcdonald,140.0,42.0
2024-580,2024-01-15,162,132283,Lorenzo Sonego,105554,Daniel Evans,46.0,38.0
2024-580,2024-01-15,163,207989,Carlos Alcaraz,104755,Richard Gasquet,2.0,131.0
2024-580,2024-01-15,164,104925,Novak Djokovic,200615,Alexei Popyrin,1.0,43.0
2024-580,2024-01-15,165,144869,Tomas Martin Etcheverry,104792,Gael Monfils,32.0,76.0
2024-580,2024-01-15,166,105173,Adrian Mannarino,144719,Jaume Munar,19.0,82.0
2024-580,2024-01-15,167,210097,Ben Shelton,106331,Christopher Oconnell,16.0,68.0
2024-580,2024-01-15,168,126203,Taylor Fritz,200384,Hugo Gaston,12.0,97.0
2024-580,2024-01-15,169,206681,Fabian Marozsan,202103,Francisco Cerundolo,67.0,21.0
2024-580,2024-01-15,170,209414,Luca Van Assche,207518,Lorenzo Musetti,79.0,28.0
2024-580,2024-01-15,171,126774,Stefanos Tsitsipas,111442,Jordan Thompson,7.0,47.0
2024-580,2024-01-15,172,206173,Jannik Sinner,207411,Jesper De Jong,4.0,161.0
2024-580,2024-01-15,173,202104,Sebastian Baez,123755,Daniel Elahi Galan,29.0,87.0
2024-580,2024-01-15,174,207830,Tomas Machac,126207,Frances Tiafoe,75.0,17.0
2024-580,2024-01-15,175,111575,Karen Khachanov,206499,Aleksandar Kovacevic,15.0,101.0
2024-580,2024-01-15,176,200282,Alex De Minaur,208286,Matteo Arnaldi,10.0,41.0
2024-580,2024-01-15,177,207925,Flavio Cobolli,200303,Pavel Kotov,100.0,65.0
2024-580,2024-01-15,178,200624,Sebastian Korda,111460,Quentin Halys,26.0,110.0
2024-580,2024-01-15,179,126094,Andrey Rublev,111153,Christopher Eubanks,5.0,35.0
2024-580,2024-01-15,180,209070,Arthur Cazaux,208029,Holger Rune,122.0,8.0
2024-580,2024-01-15,181,134868,Tallon Griekspoor,209950,Arthur Fils,31.0,34.0
2024-580,2024-01-15,182,200005,Ugo Humbert,111190,Zhizhen Zhang,20.0,54.0
2024-580,2024-01-15,183,128034,Hubert Hurkacz,210150,Jakub Mensik,9.0,142.0
2024-580,2024-01-15,184,105777,Grigor Dimitrov,106423,Thanasi Kokkinakis,13.0,80.0
2024-580,2024-01-15,185,132686,Nuno Borges,200221,Alejandro Davidovich Fokina,69.0,24.0
2024-580,2024-01-15,186,200000,Felix Auger Aliassime,126409,Hugo Grenier,30.0,178.0
2024-580,2024-01-15,187,106421,Daniil Medvedev,200325,Emil Ruusuvuori,3.0,53.0
2024-580,2024-01-15,188,100644,Alexander Zverev,127760,Lukas Klein,6.0,163.0
2024-580,2024-01-15,189,210506,Alex Michelsen,208103,Jiri Lehecka,91.0,23.0
2024-580,2024-01-15,190,111815,Cameron Norrie,206748,Giulio Zeppieri,22.0,133.0
2024-580,2024-01-15,191,134770,Casper Ruud,126845,Max Purcell,11.0,45.0
2024-580,2024-01-15,192,126205,Tommy Paul,207733,Jack Draper,14.0,55.0
2024-580,2024-01-15,193,200175,Miomir Kecmanovic,105526,Jan Lennard Struff,60.0,25.0
2024-580,2024-01-15,194,209992,Juncheng Shang,111576,Sumit Nagal,140.0,137.0
2024-580,2024-01-15,195,207989,Carlos Alcaraz,132283,Lorenzo Sonego,2.0,46.0
2024-580,2024-01-15,196,104925,Novak Djokovic,144869,Tomas Martin Etcheverry,1.0,32.0
2024-580,2024-01-15,197,105173,Adrian Mannarino,210097,Ben Shelton,19.0,16.0
2024-580,2024-01-15,198,126203,Taylor Fritz,206681,Fabian Marozsan,12.0,67.0
2024-580,2024-01-15,199,126774,Stefanos Tsitsipas,209414,Luca Van Assche,7.0,79.0
2024-580,2024-01-15,200,206173,Jannik Sinner,202104,Sebastian Baez,4.0,29.0
2024-580,2024-01-15,201,111575,Karen Khachanov,207830,Tomas Machac,15.0,75.0
2024-580,2024-01-15,202,200282,Alex De Minaur,207925,Flavio Cobolli,10.0,100.0
2024-580,2024-01-15,203,126094,Andrey Rublev,200624,Sebastian Korda,5.0,26.0
2024-580,2024-01-15,204,209070,Arthur Cazaux,134868,Tallon Griekspoor,122.0,31.0
2024-580,2024-01-15,205,128034,Hubert Hurkacz,200005,Ugo Humbert,9.0,20.0
2024-580,2024-01-15,206,132686,Nuno Borges,105777,Grigor Dimitrov,69.0,13.0
2024-580,2024-01-15,207,106421,Daniil Medvedev,200000,Felix Auger Aliassime,3.0,30.0
2024-580,2024-01-15,208,100644,Alexander Zverev,210506,Alex Michelsen,6.0,91.0
2024-580,2024-01-15,209,111815,Cameron Norrie,134770,Casper Ruud,22.0,11.0
2024-580,2024-01-15,210,200175,Miomir Kecmanovic,126205,Tommy Paul,60.0,14.0
2024-580,2024-01-15,211,207989,Carlos Alcaraz,209992,Juncheng Shang,2.0,140.0
2024-580,2024-01-15,212,104925,Novak Djokovic,105173,Adrian Mannarino,1.0,19.0
2024-580,2024-01-15,213,126203,Taylor Fritz,126774,Stefanos Tsitsipas,12.0,7.0
2024-580,2024-01-15,214,206173,Jannik Sinner,111575,Karen Khachanov,4.0,15.0
2024-580,2024-01-15,215,126094,Andrey Rublev,200282,Alex De Minaur,5.0,10.0
2024-580,2024-01-15,216,128034,Hubert Hurkacz,209070,Arthur Cazaux,9.0,122.0
2024-580,2024-01-15,217,106421,Daniil Medvedev,132686,Nuno Borges,3.0,69.0
2024-580,2024-01-15,218,100644,Alexander Zverev,111815,Cameron Norrie,6.0,22.0
2024-580,2024-01-15,219,207989,Carlos Alcaraz,200175,Miomir Kecmanovic,2.0,60.0
2024-580,2024-01-15,220,104925,Novak Djokovic,126203,Taylor Fritz,1.0,12.0
2024-580,2024-01-15,221,206173,Jannik Sinner,126094,Andrey Rublev,4.0,5.0
2024-580,2024-01-15,222,106421,Daniil Medvedev,128034,Hubert Hurkacz,3.0,9.0
2024-580,2024-01-15,223,100644,Alexander Zverev,207989,Carlos Alcaraz,6.0,2.0
2024-580,2024-01-15,224,206173,Jannik Sinner,104925,Novak Djokovic,4.0,1.0
2024-580,2024-01-15,225,106421,Daniil Medvedev,100644,Alexander Zverev,3.0,6.0
2024-580,2024-01-15,226,206173,Jannik Sinner,106421,Daniil Medvedev,4.0,3.0
2024-520,2024-05-27,275,111190,Zhizhen Zhang,126846,Aleksandar Vukic,44.0,89.0
2024-520,2024-05-27,276,104527,Stan Wawrinka,104918,Andy Murray,98.0,75.0
2024-520,2024-05-27,277,105526,Jan Lennard Struff,208882,Roman Andres Burruchaga,41.0,144.0
2024-520,2024-05-27,278,202260,Henri Squire,126845,Max Purcell,221.0,94.0
2024-520,2024-05-27,279,207686,Alexander Shevchenko,106234,Aslan Karatsev,59.0,82.0
2024-520,2024-05-27,280,133430,Denis Shapovalov,209414,Luca Van Assche,118.0,103.0
2024-520,2024-05-27,281,126239,Arthur Rinderknech,200443,Adam Walton,69.0,96.0
2024-520,2024-05-27,282,124116,Sebastian Ofner,209279,Terence Atmane,45.0,121.0
2024-520,2024-05-27,283,105453,Kei Nishikori,209113,Gabriel Diallo,350.0,166.0
2024-520,2024-05-27,284,206909,Brandon Nakashima,134457,Nicolas Moreno De Alboran,84.0,130.0
2024-520,2024-05-27,285,144719,Jaume Munar,105138,Roberto Bautista Agut,64.0,81.0
2024-520,2024-05-27,286,124186,Alexandre Muller,208134,Luca Nardi,90.0,72.0
2024-520,2024-05-27,287,104792,Gael Monfils,205734,Thiago Seyboth Wild,37.0,58.0
2024-520,2024-05-27,288,209209,Filip Misolic,202261,Otto Virtanen,243.0,156.0
2024-520,2024-05-27,289,124079,Pedro Martinez,202058,Thiago Agustin Tirante,48.0,109.0
2024-520,2024-05-27,290,109739,Maximilian Marterer,111442,Jordan Thompson,101.0,36.0
2024-520,2024-05-27,291,206681,Fabian Marozsan,105062,Mikhail Kukushkin,43.0,136.0
2024-520,2024-05-27,292,207830,Tomas Machac,132686,Nuno Borges,34.0,47.0
2024-520,2024-05-27,293,105583,Dusan Lajovic,126128,Roman Safiullin,61.0,42.0
2024-520,2024-05-27,294,126952,Soon Woo Kwon,200325,Emil Ruusuvuori,494.0,67.0
2024-520,2024-05-27,295,106075,Jozef Kovalik,106218,Marcos Giron,145.0,50.0
2024-520,2024-05-27,296,106423,Thanasi Kokkinakis,200615,Alexei Popyrin,100.0,51.0
2024-520,2024-05-27,297,200175,Miomir Kecmanovic,106329,Thiago Monteiro,57.0,86.0
2024-520,2024-05-27,298,105676,David Goffin,208659,Giovanni Mpetshi Perricard,115.0,66.0
2024-520,2024-05-27,299,104755,Richard Gasquet,106432,Borna Coric,124.0,73.0
2024-520,2024-05-27,300,104926,Fabio Fognini,122298,Botic Van De Zandschulp,93.0,102.0
2024-520,2024-05-27,301,207411,Jesper De Jong,207733,Jack Draper,176.0,39.0
2024-520,2024-05-27,302,200221,Alejandro Davidovich Fokina,200473,Valentin Vacherot,32.0,116.0
2024-520,2024-05-27,303,209260,Luciano Darderi,208014,Rinky Hijikata,40.0,78.0
2024-520,2024-05-27,304,207925,Flavio Cobolli,209098,Hamad Medjedovic,53.0,135.0
2024-520,2024-05-27,305,106148,Roberto Carballes Baena,106005,Constant Lestienne,63.0,91.0
2024-520,2024-05-27,306,127157,Daniel Altmaier,111513,Laslo Djere,83.0,52.0
2024-520,2024-05-27,307,200303,Pavel Kotov,111815,Cameron Norrie,56.0,33.0
2024-520,2024-05-27,308,208363,Mariano Navone,105807,Pablo Carreno Busta,31.0,1049.0
2024-520,2024-05-27,309,207518,Lorenzo Musetti,123755,Daniel Elahi Galan,30.0,106.0
2024-520,2024-05-27,310,208286,Matteo Arnaldi,209950,Arthur Fils,35.0,38.0
2024-520,2024-05-27,311,144869,Tomas Martin Etcheverry,209070,Arthur Cazaux,29.0,77.0
2024-520,2024-05-27,312,200624,Sebastian Korda,208004,Harold Mayot,28.0,122.0
2024-520,2024-05-27,313,134868,Tallon Griekspoor,111456,Mackenzie Mcdonald,25.0,74.0
2024-520,2024-05-27,314,126207,Frances Tiafoe,208233,Mattia Bellucci,26.0,173.0
2024-520,2024-05-27,315,200267,Zizou Bergs,126214,Alejandro Tabilo,104.0,24.0
2024-520,2024-05-27,316,202103,Francisco Cerundolo,105870,Yannick Hanfmann,27.0,85.0
2024-520,2024-05-27,317,206748,Giulio Zeppieri,105173,Adrian Mannarino,148.0,22.0
2024-520,2024-05-27,318,200000,Felix Auger Aliassime,106415,Yoshihito Nishioka,21.0,70.0
2024-520,2024-05-27,319,202104,Sebastian Baez,208361,Gustavo Heide,20.0,174.0
2024-520,2024-05-27,320,122330,Alexander Bublik,106296,Gregoire Barrere,17.0,112.0
2024-520,2024-05-27,321,111575,Karen Khachanov,111576,Sumit Nagal,18.0,95.0
2024-520,2024-05-27,322,132283,Lorenzo Sonego,200005,Ugo Humbert,49.0,16.0
2024-520,2024-05-27,323,144895,Corentin Moutet,111797,Nicolas Jarry,79.0,19.0
2024-520,2024-05-27,324,210097,Ben Shelton,200384,Hugo Gaston,15.0,88.0
2024-520,2024-05-27,325,126205,Tommy Paul,106398,Pedro Cachin,14.0,108.0
2024-520,2024-05-27,326,208029,Holger Rune,105554,Daniel Evans,13.0,62.0
2024-520,2024-05-27,327,126203,Taylor Fritz,105948,Federico Coria,12.0,71.0
2024-520,2024-05-27,328,200282,Alex De Minaur,210506,Alex Michelsen,11.0,60.0
2024-520,2024-05-27,329,105777,Grigor Dimitrov,206499,Aleksandar Kovacevic,10.0,87.0
2024-520,2024-05-27,330,126774,Stefanos Tsitsipas,105916,Marton Fucsovics,9.0,54.0
2024-520,2024-05-27,331,128034,Hubert Hurkacz,208278,Shintaro Mochizuki,8.0,162.0
2024-520,2024-05-27,332,134770,Casper Ruud,200335,Felipe Meligeni Alves,7.0,137.0
2024-520,2024-05-27,333,126094,Andrey Rublev,106121,Taro Daniel,6.0,80.0
2024-520,2024-05-27,334,106421,Daniil Medvedev,136440,Dominik Koepfer,5.0,65.0
2024-520,2024-05-27,335,100644,Alexander Zverev,104745,Rafael Nadal,4.0,275.0
2024-520,2024-05-27,336,207989,Carlos Alcaraz,200670,J J Wolf,3.0,107.0
2024-520,2024-05-27,337,206173,Jannik Sinner,111153,Christopher Eubanks,2.0,46.0
2024-520,2024-05-27,338,104925,Novak Djokovic,105732,Pierre Hugues Herbert,1.0,142.0
2024-520,2024-05-27,339,111190,Zhizhen Zhang,132283,Lorenzo Sonego,44.0,49.0
2024-520,2024-05-27,340,144895,Corentin Moutet,207686,Alexander Shevchenko,79.0,59.0
2024-520,2024-05-27,341,200303,Pavel Kotov,104527,Stan Wawrinka,56.0,98.0
2024-520,2024-05-27,342,106423,Thanasi Kokkinakis,206748,Giulio Zeppieri,100.0,148.0
2024-520,2024-05-27,343,200267,Zizou Bergs,109739,Maximilian Marterer,104.0,101.0
2024-520,2024-05-27,344,208286,Matteo Arnaldi,124186,Alexandre Muller,35.0,90.0
2024-520,2024-05-27,345,207830,Tomas Machac,208363,Mariano Navone,34.0,31.0
2024-520,2024-05-27,346,207518,Lorenzo Musetti,104792,Gael Monfils,30.0,37.0
2024-520,2024-05-27,347,144869,Tomas Martin Etcheverry,126239,Arthur Rinderknech,29.0,69.0
2024-520,2024-05-27,348,200624,Sebastian Korda,126952,Soon Woo Kwon,28.0,494.0
2024-520,2024-05-27,349,134868,Tallon Griekspoor,209260,Luciano Darderi,25.0,40.0
2024-520,2024-05-27,350,133430,Denis Shapovalov,126207,Frances Tiafoe,118.0,26.0
2024-520,2024-05-27,351,202103,Francisco Cerundolo,209209,Filip Misolic,27.0,243.0
2024-520,2024-05-27,352,200000,Felix Auger Aliassime,202260,Henri Squire,21.0,221.0
2024-520,2024-05-27,353,124116,Sebastian Ofner,202104,Sebastian Baez,45.0,20.0
2024-520,2024-05-27,354,105526,Jan Lennard Struff,122330,Alexander Bublik,41.0,17.0
2024-520,2024-05-27,355,106075,Jozef Kovalik,111575,Karen Khachanov,145.0,18.0
2024-520,2024-05-27,356,210097,Ben Shelton,105453,Kei Nishikori,15.0,350.0
2024-520,2024-05-27,357,126205,Tommy Paul,104926,Fabio Fognini,14.0,93.0
2024-520,2024-05-27,358,208029,Holger Rune,207925,Flavio Cobolli,13.0,53.0
2024-520,2024-05-27,359,126203,Taylor Fritz,105583,Dusan Lajovic,12.0,61.0
2024-520,2024-05-27,360,200282,Alex De Minaur,144719,Jaume Munar,11.0,64.0
2024-520,2024-05-27,361,105777,Grigor Dimitrov,206681,Fabian Marozsan,10.0,43.0
2024-520,2024-05-27,362,126774,Stefanos Tsitsipas,127157,Daniel Altmaier,9.0,83.0
2024-520,2024-05-27,363,128034,Hubert Hurkacz,206909,Brandon Nakashima,8.0,84.0
2024-520,2024-05-27,364,134770,Casper Ruud,200221,Alejandro Davidovich Fokina,7.0,32.0
2024-520,2024-05-27,365,126094,Andrey Rublev,124079,Pedro Martinez,6.0,48.0
2024-520,2024-05-27,366,106421,Daniil Medvedev,200175,Miomir Kecmanovic,5.0,57.0
2024-520,2024-05-27,367,100644,Alexander Zverev,105676,David Goffin,4.0,115.0
2024-520,2024-05-27,368,207989,Carlos Alcaraz,207411,Jesper De Jong,3.0,176.0
2024-520,2024-05-27,369,206173,Jannik Sinner,104755,Richard Gasquet,2.0,124.0
2024-520,2024-05-27,370,104925,Novak Djokovic,106148,Roberto Carballes Baena,1.0,63.0
2024-520,2024-05-27,371,144895,Corentin Moutet,124116,Sebastian Ofner,79.0,45.0
2024-520,2024-05-27,372,200000,Felix Auger Aliassime,210097,Ben Shelton,21.0,15.0
